_r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON_1 GLAT_1 ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000_1 e_RAJ2000 DEJ2000_1 e_DEJ2000 e_BP-RP e_BP-G d_arcsec _r_2 _x_2 _y_2 _p_2 RAJ2000_2 DEJ2000_2 errMaj errMin errPA _2MASS Jmag Jcmsig e_Jmag Jsnr Hmag Hcmsig e_Hmag Hsnr Kmag Kcmsig e_Kmag Ksnr Qflg Rflg Bflg Cflg Ndet prox pxPA pxCntr Xflg Aflg Cntr Hemis Date Scan GLON_2 GLAT_2 Xscan JD Jpsfchi Hpsfchi Kpsfchi Jstdap e_Jstdap Hstdap e_Hstdap Kstdap e_Kstdap edgeNS edgeEW edge dup use opt Dopt PAopt Bmag Rmag Nopt extKey scanKey coaddKey coadd Opt
0.079025 -0.078585 -0.008331 263.9 "Gaia DR2 5967079879165686656" 254.80962504507 0.8726 -40.19828081754 0.7217 1635721458409799680 5967079879165686656 1349664352 2015.5 2.9533 0.9836 3.0025 -7.631 2.337 -6.377 1.618 0.4385 0.2021 -0.3024 -0.1850 -0.2443 -0.4286 -0.7288 -0.0340 0.4233 0.6755 151 0 150 1 3.4576 211.35 1.968 2.3 31 0 0.0506 1.1188 0.1753 0.253 17 9 2.3661 0 19 0 169 197.1 1.356 145.391 19.95146312281537 0.007681945768398555 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.33277995522 1.45288115279 257.89333969435 -17.39528442872 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.809668062 36.2313 -40.1982533595 25.0855 "" "" 5.9477 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.088181 -0.086571 -0.016772 259.0 "Gaia DR2 5967079879167191168" 254.79915524987 1.1316 -40.20671191985 0.9992 1635721458409799680 5967079879167191168 1126432590 2015.5 "" "" "" "" "" "" "" -0.2018 "" "" "" "" "" "" "" "" "" 144 0 144 0 5.2669 245.63 3.528 5.7 3 0 0.0334 "" "" 0.238 16 8 3.1603 0 19 0 162 185.8 1.274 145.8 20.01596102228501 0.007661532257994987 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.3212051587 1.45394777015 257.88597529623 -17.40453877455 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79915525 1.1316 -40.2067119199 0.9992 "" "" 2.2084 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.095776 -0.09377 -0.0195 258.3 "Gaia DR2 5967079913526929792" 254.78972411764 9.2305 -40.20943029285 3.5925 1635721458409799680 5967079913526929792 507787131 2015.5 "" "" "" "" "" "" "" -0.4009 "" "" "" "" "" "" "" "" "" 126 0 125 1 6.3131 245.7 5.773 7.7 3 0 0.0132 "" "" 0.213 14 5 345.17 0 16 0 142 122.8 1.219 100.722 20.46531569317044 0.01092881480598546 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.31461092142 1.457924095 257.87878377435 -17.40802835969 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.789724118 9.2305 -40.2094302928 3.5925 "" "" 8.2064 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.08668 -0.085252 -0.015669 259.6 "Gaia DR2 5967079879165684864" 254.80088410788 0.565 -40.20561037653 0.4389 1635721458409799680 5967079879165684864 415144328 2015.5 0.9953 0.7192 1.3839 0.215 1.508 -0.346 0.996 0.2893 -0.0490 0.0958 0.0233 -0.3591 -0.1948 -0.6355 -0.0285 0.4929 0.5850 169 0 169 0 3.928 245.05 1.351 1.9 31 0 0.0885 1.1373 0.1174 0.177 19 10 1.4556 0 22 0 196 261.8 3.452 75.849 19.643475945088127 0.01442719488792815 13 276.7 15.6 17.737 19.2465 0.0612 14 741.8 19.6 37.840 17.5861 0.0287 3.890 0 1.6604097103628241 -0.39694189096749 2.0573 "" "" 0 "" "" "" NOT_AVAILABLE 345.32288801636 1.45359196058 257.88722455792 -17.40329951838 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.800882898 23.3842 -40.2056088862 15.4409 0.06764586629558379 0.06290620173798366 5.1416 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.094635 -0.092869 -0.018195 258.9 "Gaia DR2 5967079913525427968" 254.79090567296 0.1706 -40.20812678584 0.1359 1635721458409799680 5967079913525427968 3814073 2015.5 0.1954 0.2096 0.9323 -0.350 0.381 -0.981 0.261 0.288 -0.1788 -0.2405 -0.1932 -0.2476 -0.2078 -0.7444 -0.2342 0.3840 0.3990 169 0 167 2 2.0736 201.49 0.319 1.1 31 0 1.1227 1.2789 0.0360 0.131 19 10 0.36325 0 21 0 185 1596.0 3.287 485.446 17.680953814936096 0.002870941949480102 18 527.4 10.46 50.438 18.5461 0.0215 21 2437 14.13 172.470 16.2949 0.0063 1.857 0 2.251237202445605 0.8651782510198096 1.3860 "" "" 0 "" "" "" NOT_AVAILABLE 345.31619377851 1.4580218302 257.87957435936 -17.40663398499 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.790907647 5.9141 -40.208122561 4.0468 0.022552348346035277 0.021762637249796945 6.3265 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.09037 -0.089117 -0.015 260.4 "Gaia DR2 5967079844807457280" 254.79582509184 4.3098 -40.20493698837 2.5207 1635721458409799680 5967079844807457280 932952873 2015.5 "" "" "" "" "" "" "" 0.7085 "" "" "" "" "" "" "" "" "" 134 0 133 1 6.9213 272.64 5.381 8.5 3 0 0.0158 "" "" 0.299 15 7 11.256 0 17 0 152 133.7 1.242 107.702 20.372909070287207 0.010240575790334067 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.32102590153 1.4570440361 257.88312257403 -17.40305250238 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.795825092 4.3098 -40.2049369884 2.5207 "" "" 3.4465 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.080648 -0.079563 0.013188 279.4 "Gaia DR2 5967080050965917440" 254.80837808534 8.916 -40.17676108596 4.7444 1635721458409799680 5967080050965917440 928002164 2015.5 "" "" "" "" "" "" "" -0.4648 "" "" "" "" "" "" "" "" "" 102 0 102 0 3.3049 149.81 4.228 3.1 3 0 0.0176 "" "" 0.121 12 5 82.491 0 14 0 122 110.2 1.1 100.134 20.583044518281678 0.010990976972976421 11 87.64 10.12 8.657 20.4947 0.1254 14 255.9 11.6 22.055 18.7418 0.0492 3.118 0 1.7528721071680025 -0.08836328694597384 1.8412 "" "" 0 "" "" "" NOT_AVAILABLE 345.34910401057 1.46694189524 257.88988454594 -17.37399748484 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.808378085 8.916 -40.176761086 4.7444 0.13475064562424663 0.12590248438939713 4.5310 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.080926 -0.080165 0.011072 277.9 "Gaia DR2 5967080050965915392" 254.80758660475 21.4247 -40.17887603062 7.8469 1635721458409799680 5967080050965915392 21552950 2015.5 "" "" "" "" "" "" "" 0.419 "" "" "" "" "" "" "" "" "" 70 0 69 1 2.2736 92.47 4.299 12.0 3 0 0.015 "" "" 0.069 8 4 1856.9 0 10 0 85 102.7 1.164 88.235 20.65915674423578 0.01243519932738456 8 97.9 16.26 6.020 20.3744 0.1803 7 233.3 12.39 18.836 18.8420 0.0576 3.224 0 1.532458630589911 -0.28472457477465696 1.8172 "" "" 0 "" "" "" NOT_AVAILABLE 345.34706755006 1.46610868988 257.88949674173 -17.37616582653 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.807586605 21.4247 -40.1788760306 7.8469 0.18934953576163666 0.18078153651651604 8.9922 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.075483 -0.075462 -0.001795 268.6 "Gaia DR2 5967079982244907264" 254.81372303759 0.5136 -40.19174867905 0.4365 1635721458409799680 5967079982244907264 716176023 2015.5 1.1261 0.6978 1.6136 1.677 1.412 1.081 1.006 0.1754 0.0979 -0.0099 0.0858 -0.3863 -0.1880 -0.6771 0.0648 0.5795 0.5507 170 0 170 0 4.6994 265.02 1.642 3.7 31 0 0.0993 1.2731 0.1181 0.171 19 10 1.3808 0 21 0 188 318.6 1.276 249.655 19.430285550537448 0.00470685546902354 20 358.5 10.79 33.231 18.9652 0.0327 19 765.5 13.14 58.271 17.5521 0.0186 3.528 0 1.4131580345805972 -0.46504791107444277 1.8781 "" "" 0 "" "" "" NOT_AVAILABLE 345.33985097846 1.4544623462 257.89585276733 -17.38844951202 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.813713583 21.8854 -40.1917533321 15.5934 0.03768426257781094 0.03303781175062593 6.5171 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.061355 -0.060285 0.011407 280.7 "Gaia DR2 5967080016606167552" 254.83360635368 2.2814 -40.17856173024 1.329 1635721458409799680 5967080016606167552 358088011 2015.5 "" "" "" "" "" "" "" 0.7198 "" "" "" "" "" "" "" "" "" 124 0 122 2 1.4542 139.93 1.033 0.61 3 0 0.0704 "" "" 0.255 14 7 6.0974 0 17 0 150 204.3 1.19 171.668 19.912516546845698 0.006575676082549213 15 105.7 11.63 9.087 20.2917 0.1195 14 323.6 10.07 32.147 18.4869 0.0338 2.101 0 1.8048139485942123 0.3792096840024328 1.4256 "" "" 0 "" "" "" NOT_AVAILABLE 345.35961440649 1.45068169264 257.91016686986 -17.3736838096 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.833606354 2.2814 -40.1785617302 1.329 0.12418164453902625 0.11966623608228472 2.0122 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.076702 -0.075805 0.011696 278.8 "Gaia DR2 5967080050964406144" 254.81329429961 0.9847 -40.17825659133 0.8358 1635721458409799680 5967080050964406144 288861197 2015.5 2.3825 1.1571 2.0590 -5.116 2.390 -8.695 1.705 0.3406 0.1120 -0.2803 -0.1350 -0.3388 -0.2966 -0.7609 -0.0651 0.5024 0.5218 156 9 156 0 5.475 266.55 2.801 4.7 31 0 0.0404 0.9937 0.2177 0.196 18 10 2.2493 0 20 0 175 189.8 1.202 157.905 19.992430707921194 0.007107906134088596 17 114.4 11.15 10.267 20.2049 0.1057 17 346.7 9.023 38.420 18.4122 0.0283 2.429 0 1.7928146971787093 0.21252464608318888 1.5802 "" "" 0 "" "" "" NOT_AVAILABLE 345.35025290875 1.46306546675 257.89396793765 -17.37507385588 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.813323127 37.0515 -40.1782191532 26.4426 0.10949192307365556 0.10600370741918727 8.9098 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.061199 -0.05962 0.013815 283.0 "Gaia DR2 5967080016604649216" 254.83447985551 0.4628 -40.17615460377 0.3872 1635721458409799680 5967080016604649216 474089321 2015.5 0.5484 0.6216 0.8823 -1.567 1.295 -6.700 0.898 0.1583 0.1442 0.0629 0.1180 -0.3971 -0.2508 -0.6857 0.1189 0.5964 0.5942 161 0 160 1 1.9494 191.15 1.049 1.5 31 0 0.1317 1.2650 0.1077 0.161 18 10 1.2757 0 20 0 178 332.6 1.418 234.477 19.383659721395745 0.004968041586087775 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.36191956345 1.45164571541 257.91058698494 -17.37121826326 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.834488686 20.0723 -40.176125757 13.9298 "" "" 2.1865 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.066843 -0.066816 -0.001902 268.4 "Gaia DR2 5967079982246416640" 254.8250407117 25.7931 -40.19186455217 32.0362 1635721458409799680 5967079982246416640 1563740071 2015.5 "" "" "" "" "" "" "" 0.5725 "" "" "" "" "" "" "" "" "" 45 0 45 0 3.8095 83.57 6.791 3.9 3 0 0.0104 "" "" 0.407 5 2 2790500.0 0 6 0 53 94.64 1.732 54.643 20.748155849594934 0.019951443415903942 5 111.5 15.3 7.287 20.2332 0.1490 6 313.5 18.01 17.405 18.5213 0.0624 4.491 0 1.7119413604578 -0.5149430180553836 2.2268 "" "" 0 "" "" "" NOT_AVAILABLE 345.34510895703 1.44759733108 257.90487132247 -17.38762103665 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.825040712 25.7931 -40.1918645522 32.0362 0.16154227413742728 0.15033057235154879 4.7893 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.0756 -0.075595 0.00089 270.7 "Gaia DR2 5967079982248254336" 254.81355250315 0.327 -40.18906315176 0.2911 1635721458409799680 5967079982248254336 1575704003 2015.5 0.6617 0.4481 1.4767 0.597 0.653 -1.086 0.514 0.287 0.0344 -0.3604 -0.1937 -0.3944 -0.1570 -0.7880 -0.2446 0.5489 0.1921 191 0 190 1 1.3597 211.68 0.371 0.34 31 0 0.2372 1.3850 0.0732 0.148 22 11 0.6184 0 25 0 209 445.0 1.501 296.472 19.067378016348755 0.004080741451816248 20 318.5 10.68 29.812 19.0935 0.0364 20 755.6 12.36 61.121 17.5662 0.0178 2.413 0 1.5273450450286212 0.026180253464701764 1.5011 "" "" 0 "" "" "" NOT_AVAILABLE 345.34188115541 1.45622588463 257.89540979984 -17.38579426639 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.81354914 10.1305 -40.1890584755 7.9658 0.040588545370421496 0.03667309990059735 11.9128 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.088648 -0.087825 0.012049 277.8 "Gaia DR2 5967080050964418560" 254.79756209909 0.532 -40.17788920259 0.4581 1635721458409799680 5967080050964418560 375434111 2015.5 1.1992 0.7691 1.5592 -11.321 1.419 -7.368 1.103 0.1093 0.0453 0.1940 0.1946 -0.5107 -0.0937 -0.6452 0.1737 0.6843 0.5379 180 0 179 1 3.4231 245.15 1.463 2.1 31 0 0.0824 0.9748 0.1171 0.151 20 10 1.4306 0 22 0 196 251.6 1.203 209.202 19.68645081135103 0.005493354829808292 17 156.7 10.8 14.503 19.8638 0.0749 19 452.4 9.076 49.849 18.1231 0.0218 2.420 0 1.7407966421956438 0.17741533221361294 1.5633 "" "" 0 "" "" "" NOT_AVAILABLE 345.34310313424 1.47273663565 257.88140645587 -17.37602175433 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.797625896 21.9999 -40.1778574776 17.0977 0.07800074974018377 0.07507525949425038 8.8512 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.067981 -0.06796 -0.001656 268.6 "Gaia DR2 5967079982244899456" 254.82354343512 0.2951 -40.19161705613 0.2602 1635721458409799680 5967079982244899456 1172686490 2015.5 0.1645 0.4055 0.4058 6.788 0.602 -7.293 0.460 0.2558 0.0221 -0.3122 -0.1694 -0.3618 -0.1652 -0.7735 -0.2178 0.5389 0.2088 178 0 178 0 0.5347 182.45 0.0 0.0 31 0 0.297 1.4814 0.0687 0.134 20 11 0.56447 0 22 0 195 497.3 1.323 375.812 18.946766532945162 0.0034039505628881525 20 245.1 8.326 29.438 19.3780 0.0369 18 738.6 9.641 76.615 17.5909 0.0142 1.978 0 1.7871647867209006 0.43123088944190613 1.3559 "" "" 0 "" "" "" NOT_AVAILABLE 345.3445958983 1.44864916972 257.90365166065 -17.38749982018 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.823505173 9.3363 -40.1915856573 7.1406 0.039581356606176066 0.03706526956283814 7.7654 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.06768 -0.067618 0.002898 272.5 "Gaia DR2 5967080016604643200" 254.8239982701 0.731 -40.187063962 0.691 1635721458409799680 5967080016604643200 1390172179 2015.5 0.2013 1.1614 0.1733 -2.989 1.930 -3.006 1.599 0.1601 0.2383 -0.0764 0.0996 -0.5278 -0.2951 -0.7792 0.0456 0.6871 0.5428 152 0 151 1 2.3294 188.74 0.936 0.53 31 0 0.0631 1.1702 0.1607 0.191 17 8 2.007 0 19 0 170 184.4 1.355 136.046 20.0242332477743 0.008181531129461324 15 110.5 7.635 14.467 20.2434 0.0751 17 443.7 9.104 48.739 18.1442 0.0223 3.006 0 2.0992599255590214 0.21915416400547727 1.8800 "" "" 0 "" "" "" NOT_AVAILABLE 345.34838984502 1.45119211599 257.90349296643 -17.38293599982 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.824015117 29.9312 -40.1870510214 24.8018 0.07832179868173673 0.07550767898109952 7.2952 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.105428 -0.104586 0.013299 277.2 "Gaia DR2 5967080154043653760" 254.77562718073 0.5661 -40.17661539069 0.4521 1635721458409799680 5967080154043653760 24825637 2015.5 -0.0693 0.8277 -0.0837 -3.791 1.489 -5.020 1.048 0.2001 -0.0896 0.0469 0.0198 -0.3455 -0.2162 -0.6826 -0.0589 0.5349 0.5373 170 0 169 1 2.6496 216.02 1.542 2.5 31 0 0.0874 1.4546 0.1132 0.15 19 9 1.4443 0 21 0 187 291.4 1.357 214.725 19.5273624211894 0.005367053235334336 17 211.6 8.747 24.196 19.5374 0.0449 18 549 10.61 51.748 17.9129 0.0210 2.611 0 1.6244840648473584 0.009991928095747227 1.6144 "" "" 0 "" "" "" NOT_AVAILABLE 345.3337297849 1.48669012173 257.86380499424 -17.37658862834 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.775648546 23.0898 -40.1765937761 16.2443 0.049591018872081255 0.045213479941988384 6.7392 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.107981 -0.107746 0.007124 273.8 "Gaia DR2 5967080119683911424" 254.77147878983 0.4995 -40.18278601584 0.4196 1635721458409799680 5967080119683911424 1406682477 2015.5 1.5161 0.6548 2.3153 1.181 1.359 -3.900 0.954 0.2049 0.0757 -0.0092 0.0590 -0.4135 -0.2002 -0.6935 0.0471 0.5651 0.5550 179 0 177 2 3.2126 237.9 1.46 2.8 31 0 0.107 1.2803 0.1042 0.18 20 10 1.3257 0 22 0 196 328.0 1.457 225.149 19.398715390720803 0.005147248600162972 20 380.8 17.67 21.549 18.8997 0.0504 20 709.1 14.91 47.556 17.6351 0.0228 3.323 0 1.2646863311283099 -0.49894371393754966 1.7636 "" "" 0 "" "" "" NOT_AVAILABLE 345.32691911148 1.48536042391 257.86121165455 -17.38306912481 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.771472132 21.0701 -40.1827692222 14.7964 0.05536456548247633 0.05066470172714462 5.2587 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.105914 -0.104208 0.018932 280.3 "Gaia DR2 5967080222766948608" 254.77613323777 0.9426 -40.170982822 0.8026 1635721458409799680 5967080222766948608 1272615852 2015.5 1.8751 1.0702 1.7521 -3.630 2.465 -6.164 1.368 -0.5142 -0.3470 -0.3293 0.4106 0.0313 0.4678 -0.7222 0.3697 0.3822 0.0389 152 0 151 1 1.5646 173.65 1.04 0.66 31 0 0.0643 1.3220 0.1416 0.106 17 8 2.2453 0 18 1 161 210.6 1.278 164.857 19.87954788790101 0.006827409721503552 15 254.5 16.59 15.338 19.3371 0.0708 12 479.8 13.54 35.438 18.0592 0.0306 3.486 0 1.2779790088018395 -0.5424099918515282 1.8203 "" "" 0 "" "" "" NOT_AVAILABLE 345.33839487088 1.48987241652 257.86356177755 -17.37094757643 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.776153692 38.2193 -40.1709562818 21.217 0.07717117322138291 0.07113203517370884 5.1161 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.111201 -0.111106 -0.004589 267.6 "Gaia DR2 5967080119683898496" 254.76705582613 0.8826 -40.19449346173 0.5783 1635721458409799680 5967080119683898496 1447223477 2015.5 2.9614 1.2747 2.3232 -1.124 1.955 -1.107 1.162 0.4826 -0.5538 0.4277 -0.1292 -0.5775 0.1489 -0.6780 -0.4179 0.5236 0.3138 161 0 161 0 3.8488 233.46 2.005 4.0 31 0 0.0725 1.1554 0.1226 0.198 18 8 1.843 0 19 0 169 287.1 1.433 200.352 19.543279257458913 0.005710164082045046 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.31562873099 1.48076767645 257.85903572189 -17.39507615759 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.767062162 30.3177 -40.1944886959 18.016 "" "" 4.0304 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.113684 -0.112449 0.016708 278.5 "Gaia DR2 5967080188403405440" 254.76534329642 0.4681 -40.17319450436 0.3904 1635721458409799680 5967080188403405440 1437955598 2015.5 1.4673 0.6120 2.3975 -1.717 1.310 -1.828 0.898 0.1526 0.1329 0.0428 0.1062 -0.4186 -0.2499 -0.7060 0.1095 0.5859 0.5857 171 0 171 0 3.1396 229.2 1.297 2.6 31 0 0.1263 1.3556 0.0970 0.17 19 10 1.2837 0 21 0 188 360.2 1.256 286.657 19.297161294819116 0.004193498354741706 20 286.8 11.38 25.197 19.2073 0.0431 20 622.5 12.98 47.979 17.7766 0.0226 2.525 0 1.4308044664025843 -0.08982267627381901 1.5206 "" "" 0 "" "" "" NOT_AVAILABLE 345.33155237301 1.49497914729 257.85522864858 -17.37404861838 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.765352972 20.3104 -40.1731866331 13.9286 0.048729786921079 0.04331799580516572 10.8752 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
